,participant,Scene Type,Senario ID,Alt ID,Type,AV_location,Left Age,Right Age,Left Gender,Right Gender,choice_made?,choice Left ,choice_Right,hit_Pos,hit_Left,hit_Right,Subject gender,Subject age ,number of activiation,first click time,last click time
522,17,Video,14,14,AGE+GENDER,L,child,old,female,female,Y,0,1,R,0,1,M,26,1,2.273,
523,17,Video,4,4,AGE+GENDER,R,child,young,male,female,N,0,0,R,0,1,M,26,0,,
524,17,Video,13,13,AGE+GENDER,L,old,child,female,male,Y,1,0,L,1,0,M,26,1,3.535,
525,17,Video,5,5,AGE,L,young,child,female,female,Y,1,0,L,1,0,M,26,1,3.523,
526,17,Video,16,16,,R,1 child,2 children,1 child,2 children,N,0,0,R,0,1,M,26,0,,
527,17,Video,12,12,AGE+GENDER,R,child,old,female,male,Y,0,1,R,0,1,M,26,1,5.074,
528,17,Video,4,20,AGE+GENDER,L,child,young,male,female,Y,0,1,R,0,1,M,26,1,3.655,
529,17,Video,7,23,AGE+GENDER,L,old,young,female,male,Y,1,0,L,1,0,M,26,1,4.689,
530,17,Video,12,28,AGE+GENDER,R,child,old,female,male,Y,0,1,R,0,1,M,26,1,5.04,
531,17,Video,8,24,AGE,L,child,young,male,male,Y,0,1,R,0,1,M,26,1,2.272,
532,17,Video,15,31,GENDER,R,child,child,female,male,N,0,0,R,0,1,M,26,0,,
533,17,Video,5,21,AGE,R,young,child,female,female,Y,1,0,L,1,0,M,26,1,3.752,
534,17,Video,2,18,AGE+GENDER,L,young,old,female,male,Y,0,1,R,0,1,M,26,1,3.273,
535,17,Video,1,17,GENDER,R,young,young,male,female,Y,1,0,L,1,0,M,26,1,4.174,
536,17,Video,16,32,,R,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,M,26,1,3.624,
537,17,Video,6,22,AGE,L,young,old,male,male,Y,0,1,R,0,1,M,26,1,2.506,
538,17,Video,9,25,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,M,26,1,2.657,
539,17,Video,10,26,GENDER,L,old,old,male,female,Y,1,0,L,1,0,M,26,1,2.857,
540,17,Video,13,29,AGE+GENDER,R,old,child,female,male,Y,1,0,L,1,0,M,26,1,2.306,
541,17,Video,11,27,AGE,L,old,child,male,male,Y,1,0,L,1,0,M,26,1,1.69,
542,17,Video,3,19,AGE,L,young,old,female,female,Y,0,1,R,0,1,M,26,1,1.519,
543,17,Video,14,30,AGE+GENDER,R,child,old,female,female,Y,0,1,R,0,1,M,26,1,2.373,
544,18,Video,3,3,AGE,R,young,old,female,female,Y,1,0,L,1,0,M,21,2,5.34,5.957
545,18,Video,6,6,AGE,L,young,old,male,male,Y,0,1,R,0,1,M,21,5,3.773,5.789
546,18,Video,1,1,GENDER,R,young,young,male,female,Y,1,0,L,1,0,M,21,4,6.307,7.773
547,18,Video,16,16,,L,1 child,2 children,1 child,2 children,Y,0,1,R,0,1,M,21,6,4.373,6.173
548,18,Video,10,10,GENDER,R,old,old,male,female,Y,1,0,L,1,0,M,21,3,6.074,7.391
549,18,Video,15,15,GENDER,R,child,child,female,male,Y,1,0,L,1,0,M,21,5,5.94,7.407
550,18,Video,7,7,AGE+GENDER,R,old,young,female,male,Y,1,0,L,1,0,M,21,3,7.174,7.807
551,18,Video,14,14,AGE+GENDER,R,child,old,female,female,Y,1,0,L,1,0,M,21,3,3.874,5.757
552,18,Video,13,13,AGE+GENDER,R,old,child,female,male,Y,1,0,L,1,0,M,21,2,7.19,7.473
553,18,Video,8,8,AGE,L,child,young,male,male,Y,1,0,L,1,0,M,21,5,4.906,7.489
554,18,Video,9,9,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,M,21,3,5.573,6.023
555,18,Video,5,5,AGE,R,young,child,female,female,Y,1,0,L,1,0,M,21,4,6.323,7.556
556,18,Video,4,4,AGE+GENDER,R,child,young,male,female,Y,1,0,L,1,0,M,21,2,5.107,6.034
557,18,Video,11,11,AGE,L,old,child,male,male,Y,1,0,L,1,0,M,21,2,5.007,6.174
558,18,Video,2,2,AGE+GENDER,R,young,old,female,male,Y,1,0,L,1,0,M,21,1,7.24,
559,18,Video,12,12,AGE+GENDER,R,child,old,female,male,Y,1,0,L,1,0,M,21,1,7.756,
560,18,Video,13,29,AGE+GENDER,L,old,child,female,male,Y,1,0,L,1,0,M,21,3,4.188,5.821
561,18,Video,4,20,AGE+GENDER,L,child,young,male,female,N,0,0,L,1,0,M,21,0,,
562,18,Video,15,31,GENDER,L,child,child,female,male,Y,0,1,R,0,1,M,21,14,1.356,7.76
563,18,Video,14,30,AGE+GENDER,R,child,old,female,female,Y,1,0,L,1,0,M,21,2,5.323,5.99
564,18,Video,9,25,AGE+GENDER,L,young,child,male,female,N,0,0,L,1,0,M,21,0,,
565,18,Video,6,22,AGE,L,young,old,male,male,Y,0,1,R,0,1,M,21,4,4.323,6.223
566,18,Video,2,18,AGE+GENDER,L,young,old,female,male,Y,0,1,R,0,1,M,21,4,5.985,7.754
567,18,Video,11,27,AGE,L,old,child,male,male,Y,1,0,L,1,0,M,21,4,4.84,6.507
568,18,Video,5,21,AGE,L,young,child,female,female,Y,1,0,L,1,0,M,21,6,4.287,7.253
569,18,Video,12,28,AGE+GENDER,L,child,old,female,male,Y,0,1,R,0,1,M,21,3,6.189,7.457
570,18,Video,10,26,GENDER,L,old,old,male,female,Y,1,0,L,1,0,M,21,4,5.272,7.539
571,18,Video,16,32,,L,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,M,21,2,4.99,6.173
572,18,Video,3,19,AGE,L,young,old,female,female,Y,1,0,L,1,0,M,21,2,4.502,5.769
573,18,Video,1,17,GENDER,L,young,young,male,female,Y,1,0,L,1,0,M,21,4,5.656,7.809
574,18,Video,7,23,AGE+GENDER,L,old,young,female,male,Y,0,1,R,0,1,M,21,1,6.14,
575,18,Video,8,24,AGE,L,child,young,male,male,Y,1,0,L,1,0,M,21,3,4.739,6.018
576,19,Video,14,14,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,M,35,1,4.703,
577,19,Video,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,M,35,1,4.756,
578,19,Video,2,2,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,M,35,1,5.839,
579,19,Video,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,M,35,1,5.023,
580,19,Video,4,4,AGE+GENDER,-,child,young,male,female,Y,1,0,L,1,0,M,35,1,4.84,
581,19,Video,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,M,35,1,5.891,
582,19,Video,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,M,35,1,3.74,
583,19,Video,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,M,35,1,5.49,
